"Year","University","Unit","Code","Degree","Cutoff","DegreeOnly"
2022,"Córdoba","Escuela Técnica Superior de Ingeniería Agronómica y de Montes",7000601,"Doble grado en Enología  e Ingeniería Agroalimentaria y del medio rural (Escuela Técnica Superior de Ingeniería Agronómica y de Montes)",5,"Doble grado en Enología  e Ingeniería Agroalimentaria y del medio rural"
2022,"Córdoba","Facultad de Veterinaria",2502649,"Grado en Ciencia y Tecnología de los Alimentos (Facultad de Veterinaria)",6.64,"Grado en Ciencia y Tecnología de los Alimentos"
2022,"Córdoba","Facultad de Ciencias",2501507,"Grado en Biología (Facultad de Ciencias)",8.25,"Grado en Biología"
2022,"Córdoba","Facultad de Ciencias",2501508,"Grado en Química (Facultad de Ciencias)",5,"Grado en Química"
2022,"Córdoba","Facultad de Ciencias",2501784,"Grado en Bioquímica (Facultad de Ciencias)",12.318,"Grado en Bioquímica"
2022,"Córdoba","Facultad de Ciencias",2501785,"Grado en Ciencias Ambientales (Facultad de Ciencias)",5,"Grado en Ciencias Ambientales"
2022,"Córdoba","Facultad de Ciencias",2501786,"Grado en Física (Facultad de Ciencias)",11.365,"Grado en Física"
2022,"Granada","Facultad de Ciencias Económicas y Empresariales",2501817,"Grado en Administración y Dirección de Empresas (Facultad de Ciencias Económicas y Empresariales)",10.035,"Grado en Administración y Dirección de Empresas"
2022,"Granada","Facultad de Ciencias Económicas y Empresariales",2501822,"Grado en Economía (Facultad de Ciencias Económicas y Empresariales)",5.55,"Grado en Economía"
2022,"Granada","Facultad de Ciencias Económicas y Empresariales",2501824,"Grado en Finanzas y Contabilidad (Facultad de Ciencias Económicas y Empresariales)",6.944,"Grado en Finanzas y Contabilidad"
2022,"Granada","Facultad de Ciencias Económicas y Empresariales",2501829,"Grado en Marketing e Investigación de Mercados (Facultad de Ciencias Económicas y Empresariales)",9.695,"Grado en Marketing e Investigación de Mercados"
2022,"Granada","Facultad de Ciencias Económicas y Empresariales",2501831,"Grado en Turismo (Facultad de Ciencias Económicas y Empresariales)",5,"Grado en Turismo"
2022,"Granada","Facultad de Ciencias Económicas y Empresariales",7000126,"Doble grado en Administración y Dirección de Empresas y Derecho (Facultad de Ciencias Económicas y Empresariales)",11.262,"Doble grado en Administración y Dirección de Empresas y Derecho"
2022,"Granada","Facultad de Derecho",2501511,"Grado en Derecho (Facultad de Derecho)",7.954,"Grado en Derecho"
2022,"Granada","Facultad de Derecho",2502666,"Grado en Criminología (Facultad de Derecho)",11.243,"Grado en Criminología"
2022,"Granada","Facultad de Filosofía y Letras",2501819,"Grado en Antropología Social y Cultural (Facultad de Filosofía y Letras)",5,"Grado en Antropología Social y Cultural"
2022,"Granada","Facultad de Filosofía y Letras",2501825,"Grado en Geografía y Gestión del Territorio (Facultad de Filosofía y Letras)",5,"Grado en Geografía y Gestión del Territorio"
2022,"Granada","Centro de Magisterio La Inmaculada",2501827,"Grado en Educación Infantil (Centro de Magisterio La Inmaculada)",5,"Grado en Educación Infantil"
2022,"Granada","Centro de Magisterio La Inmaculada",2501828,"Grado en Educación Primaria (Centro de Magisterio La Inmaculada)",5,"Grado en Educación Primaria"
2022,"Granada","Facultad de Traducción e Interpretación",7000802,"Doble grado en Traducción e Interpretación y Turismo (Facultad de Traducción e Interpretación)",12.412,"Doble grado en Traducción e Interpretación y Turismo"
2022,"Granada","Facultad de Comunicación y Documentación",2501821,"Grado en Comunicación Audiovisual (Facultad de Comunicación y Documentación)",10.294,"Grado en Comunicación Audiovisual"
2022,"Granada","Facultad de Comunicación y Documentación",2501826,"Grado en Información y Documentación (Facultad de Comunicación y Documentación)",5,"Grado en Información y Documentación"
2022,"Granada","Facultad de Ciencias del Deporte",2501510,"Grado en Ciencias de la Actividad Física y del Deporte (Facultad de Ciencias del Deporte)",11.85,"Grado en Ciencias de la Actividad Física y del Deporte"
2022,"Granada","Facultad de Trabajo Social",2501520,"Grado en Trabajo Social (Facultad de Trabajo Social)",7.38,"Grado en Trabajo Social"
2022,"Granada","Facultad de Relaciones Laborales y Recursos Humanos",2501142,"Grado en Relaciones Laborales y Recursos Humanos (Facultad de Relaciones Laborales y Recursos Humanos)",5,"Grado en Relaciones Laborales y Recursos Humanos"
2022,"Granada","Facultad de Ciencias Políticas y Sociología",2501820,"Grado en Ciencias Políticas y de la Administración (Facultad de Ciencias Políticas y Sociología)",5,"Grado en Ciencias Políticas y de la Administración"
2022,"Granada","Facultad de Ciencias Políticas y Sociología",2501830,"Grado en Sociología (Facultad de Ciencias Políticas y Sociología)",5,"Grado en Sociología"
2022,"Granada","Facultad de Ciencias Políticas y Sociología",7000127,"Doble grado en Ciencias Políticas y de la Administración y Derecho (Facultad de Ciencias Políticas y Sociología)",5.91,"Doble grado en Ciencias Políticas y de la Administración y Derecho"
2022,"Granada","Facultad de Ciencias Políticas y Sociología",7001128,"Doble grado en Ciencias Políticas y de la Administración y Sociología (Facultad de Ciencias Políticas y Sociología)",6.786,"Doble grado en Ciencias Políticas y de la Administración y Sociología"
2022,"Granada","Facultad de Ciencias de la Educación",2501518,"Grado en Pedagogía (Facultad de Ciencias de la Educación)",7.62,"Grado en Pedagogía"
2022,"Granada","Facultad de Ciencias de la Educación",2501823,"Grado en Educación Social (Facultad de Ciencias de la Educación)",8.69,"Grado en Educación Social"
2022,"Granada","Facultad de Ciencias de la Educación",2501827,"Grado en Educación Infantil (Facultad de Ciencias de la Educación)",8.508,"Grado en Educación Infantil"
2022,"Granada","Facultad de Ciencias de la Educación",2501828,"Grado en Educación Primaria (Facultad de Ciencias de la Educación)",10.634,"Grado en Educación Primaria"
2022,"Granada","Facultad de Ciencias de la Educación",7000691,"Doble grado en Educación Primaria y Estudios Franceses (Facultad de Ciencias de la Educación)",11.405,"Doble grado en Educación Primaria y Estudios Franceses"
2022,"Granada","Facultad de Ciencias de la Educación",7000692,"Doble grado en Educación Primaria y Estudios Ingleses (Facultad de Ciencias de la Educación)",13.102,"Doble grado en Educación Primaria y Estudios Ingleses"
2022,"Granada","Facultad de Educación, Economía y Tecnología de Ceuta",2501817,"Grado en Administración y Dirección de Empresas (Facultad de Educación, Economía y Tecnología de Ceuta)",5,"Grado en Administración y Dirección de Empresas"
2022,"Granada","Facultad de Educación, Economía y Tecnología de Ceuta",2501823,"Grado en Educación Social (Facultad de Educación, Economía y Tecnología de Ceuta)",5,"Grado en Educación Social"
2022,"Granada","Facultad de Educación, Economía y Tecnología de Ceuta",2501827,"Grado en Educación Infantil (Facultad de Educación, Economía y Tecnología de Ceuta)",5,"Grado en Educación Infantil"
2022,"Granada","Facultad de Educación, Economía y Tecnología de Ceuta",2501828,"Grado en Educación Primaria (Facultad de Educación, Economía y Tecnología de Ceuta)",5,"Grado en Educación Primaria"
2022,"Granada","Facultad de Ciencias de la Educación y del Deporte de Melilla",2501823,"Grado en Educación Social (Facultad de Ciencias de la Educación y del Deporte de Melilla)",5,"Grado en Educación Social"
2022,"Granada","Facultad de Ciencias de la Educación y del Deporte de Melilla",2501827,"Grado en Educación Infantil (Facultad de Ciencias de la Educación y del Deporte de Melilla)",5,"Grado en Educación Infantil"
2022,"Granada","Facultad de Ciencias de la Educación y del Deporte de Melilla",2501828,"Grado en Educación Primaria (Facultad de Ciencias de la Educación y del Deporte de Melilla)",5,"Grado en Educación Primaria"
2022,"Granada","Facultad de Ciencias de la Educación y del Deporte de Melilla",7000557,"Doble grado en Ciencias de la Actividad Física y Educación Primaria (Facultad de Ciencias de la Educación y del Deporte de Melilla)",7.36,"Doble grado en Ciencias de la Actividad Física y Educación Primaria"
2022,"Granada","Facultad de Ciencias Sociales y Jurídicas de Melilla",2501142,"Grado en Relaciones Laborales y Recursos Humanos (Facultad de Ciencias Sociales y Jurídicas de Melilla)",5,"Grado en Relaciones Laborales y Recursos Humanos"
2022,"Granada","Facultad de Ciencias Sociales y Jurídicas de Melilla",2501817,"Grado en Administración y Dirección de Empresas (Facultad de Ciencias Sociales y Jurídicas de Melilla)",5,"Grado en Administración y Dirección de Empresas"
2022,"Granada","Facultad de Ciencias Sociales y Jurídicas de Melilla",7000126,"Doble grado en Administración y Dirección de Empresas y Derecho (Facultad de Ciencias Sociales y Jurídicas de Melilla)",5,"Doble grado en Administración y Dirección de Empresas y Derecho"
2022,"Granada","Escuela Técnica Superior de Ingeniería de Edificación",2502927,"Grado en Edificación (Escuela Técnica Superior de Ingeniería de Edificación)",5,"Grado en Edificación"
2022,"Granada","Escuela Técnica Superior de Ingeniería de Edificación",7000798,"Doble grado en Edificación y Administración y Dirección de Empresas (Escuela Técnica Superior de Ingeniería de Edificación)",6.54,"Doble grado en Edificación y Administración y Dirección de Empresas"
2022,"Granada","Facultad de Ciencias",2501836,"Grado en Ingeniería Química (Facultad de Ciencias)",5,"Grado en Ingeniería Química"
2022,"Granada","Facultad de Ciencias",2502550,"Grado en Ingeniería Electrónica Industrial (Facultad de Ciencias)",10.301,"Grado en Ingeniería Electrónica Industrial"
2022,"Granada","Facultad de Ciencias",7000303,"Doble grado en Informática y Matemáticas (Facultad de Ciencias)",13.188,"Doble grado en Informática y Matemáticas"
2022,"Granada","Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos",2501833,"Grado en Ingeniería Civil (Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos)",5,"Grado en Ingeniería Civil"
2022,"Granada","Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos",7000799,"Doble grado en Ingeniería Civil y Administración y Dirección de Empresas (Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos)",5.648,"Doble grado en Ingeniería Civil y Administración y Dirección de Empresas"
2022,"Granada","Escuela Técnica Superior de Ingenierías Informática y de Telecomunicación",2501834,"Grado en Ingeniería de Tecnologías de Telecomunicación (Escuela Técnica Superior de Ingenierías Informática y de Telecomunicación)",9.742,"Grado en Ingeniería de Tecnologías de Telecomunicación"
2022,"Granada","Escuela Técnica Superior de Ingenierías Informática y de Telecomunicación",2501835,"Grado en Ingeniería Informática (Escuela Técnica Superior de Ingenierías Informática y de Telecomunicación)",10.301,"Grado en Ingeniería Informática"
2022,"Granada","Escuela Técnica Superior de Ingenierías Informática y de Telecomunicación",7000800,"Doble grado en Ingeniería Informática y Administración y Dirección de Empresas (Escuela Técnica Superior de Ingenierías Informática y de Telecomunicación)",11.89,"Doble grado en Ingeniería Informática y Administración y Dirección de Empresas"
2022,"Granada","Escuela Técnica Superior de Arquitectura",2501832,"Grado en Estudios de Arquitectura (Escuela Técnica Superior de Arquitectura)",6.77,"Grado en Estudios de Arquitectura"
2022,"Granada","Facultad de Educación, Economía y Tecnología de Ceuta",2501835,"Grado en Ingeniería Informática (Facultad de Educación, Economía y Tecnología de Ceuta)",5,"Grado en Ingeniería Informática"
2022,"Granada","Facultad de Filosofía y Letras",2500899,"Grado en Lenguas Modernas y sus Literaturas (Facultad de Filosofía y Letras)",5,"Grado en Lenguas Modernas y sus Literaturas"
2022,"Granada","Facultad de Filosofía y Letras",2501257,"Grado en Estudios Ingleses (Facultad de Filosofía y Letras)",11.98,"Grado en Estudios Ingleses"
2022,"Granada","Facultad de Filosofía y Letras",2501258,"Grado en Filología Hispánica (Facultad de Filosofía y Letras)",5,"Grado en Filología Hispánica"
2022,"Granada","Facultad de Filosofía y Letras",2501259,"Grado en Filosofía (Facultad de Filosofía y Letras)",6.065,"Grado en Filosofía"
2022,"Granada","Facultad de Filosofía y Letras",2501260,"Grado en Historia (Facultad de Filosofía y Letras)",5,"Grado en Historia"
2022,"Granada","Facultad de Filosofía y Letras",2501264,"Grado en Historia del Arte (Facultad de Filosofía y Letras)",5,"Grado en Historia del Arte"
2022,"Granada","Facultad de Filosofía y Letras",2501512,"Grado en Estudios Franceses (Facultad de Filosofía y Letras)",5,"Grado en Estudios Franceses"
2022,"Granada","Facultad de Filosofía y Letras",2501513,"Grado en Filología Clásica (Facultad de Filosofía y Letras)",5,"Grado en Filología Clásica"
2022,"Granada","Facultad de Filosofía y Letras",2501805,"Grado en Historia y Ciencias de la Música (Facultad de Filosofía y Letras)",5,"Grado en Historia y Ciencias de la Música"
2022,"Granada","Facultad de Filosofía y Letras",2501806,"Grado en Literaturas Comparadas (Facultad de Filosofía y Letras)",5,"Grado en Literaturas Comparadas"
2022,"Granada","Facultad de Filosofía y Letras",2502521,"Grado en Estudios Árabes e Islámicos (Facultad de Filosofía y Letras)",5,"Grado en Estudios Árabes e Islámicos"
2022,"Granada","Facultad de Filosofía y Letras",2503108,"Grado en Arqueología (Facultad de Filosofía y Letras)",5,"Grado en Arqueología"
2022,"Granada","Facultad de Filosofía y Letras",7001127,"Doble grado en Estudios Ingleses y Filología Hispánica (Facultad de Filosofía y Letras)",9.691,"Doble grado en Estudios Ingleses y Filología Hispánica"
2022,"Granada","Facultad de Traducción e Interpretación",2501261,"Grado en Traducción e Interpretación (Facultad de Traducción e Interpretación)",12.826,"Grado en Traducción e Interpretación"
2022,"Granada","Facultad de Bellas Artes",2501803,"Grado en Bellas Artes (Facultad de Bellas Artes)",9.35,"Grado en Bellas Artes"
2022,"Granada","Facultad de Bellas Artes",2501804,"Grado en Conservación y Restauración de Bienes Culturales (Facultad de Bellas Artes)",8.54,"Grado en Conservación y Restauración de Bienes Culturales"
2022,"Granada","Facultad de Farmacia",2501813,"Grado en Farmacia (Facultad de Farmacia)",10.65,"Grado en Farmacia"
2022,"Granada","Facultad de Farmacia",2501815,"Grado en Nutrición Humana y Dietética (Facultad de Farmacia)",10.55,"Grado en Nutrición Humana y Dietética"
2022,"Granada","Facultad de Farmacia",7000801,"Doble grado en Nutrición Humana y Dietética y Ciencia y Tecnología de los Alimentos (Facultad de Farmacia)",11.95,"Doble grado en Nutrición Humana y Dietética y Ciencia y Tecnología de los Alimentos"
2022,"Granada","Facultad de Medicina",2501516,"Grado en Medicina (Facultad de Medicina)",13.319,"Grado en Medicina"
2022,"Granada","Facultad de Ciencias de la Salud",2501262,"Grado en Fisioterapia (Facultad de Ciencias de la Salud)",12.316,"Grado en Fisioterapia"
2022,"Granada","Facultad de Ciencias de la Salud",2501263,"Grado en Terapia Ocupacional (Facultad de Ciencias de la Salud)",9.886,"Grado en Terapia Ocupacional"
2022,"Granada","Facultad de Ciencias de la Salud",2501351,"Grado en Enfermería (Facultad de Ciencias de la Salud)",12.305,"Grado en Enfermería"
2022,"Granada","Facultad de Odontología",2501816,"Grado en Odontología (Facultad de Odontología)",12.82,"Grado en Odontología"
2022,"Granada","Facultad de Psicología",2501519,"Grado en Psicología (Facultad de Psicología)",10.925,"Grado en Psicología"
2022,"Granada","Facultad de Psicología",2501814,"Grado en Logopedia (Facultad de Psicología)",8.38,"Grado en Logopedia"
